epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,997.874,0.67794,0.32979,0.92253,0.99621,0.99102,0.9948,0.83095,0.71755,0.3146,0.93841,0.0062974,0.0062974,0.0062974
189,1002.57,0.67347,0.32553,0.92618,0.99622,0.99219,0.99485,0.85286,0.67513,0.30998,0.92898,0.0062776,0.0062776,0.0062776
190,1007.27,0.67796,0.32251,0.92387,0.99863,0.99246,0.9947,0.84626,0.70821,0.30162,0.93375,0.0062578,0.0062578,0.0062578
191,1011.97,0.67588,0.32645,0.92067,0.99609,0.98995,0.99464,0.84886,0.67586,0.30189,0.92063,0.006238,0.006238,0.006238
192,1016.67,0.68706,0.33304,0.92422,0.99845,0.99246,0.99481,0.84809,0.70007,0.30678,0.92955,0.0062182,0.0062182,0.0062182
193,1021.57,0.68514,0.32196,0.92248,0.99732,0.99246,0.99489,0.85237,0.71812,0.30267,0.93422,0.0061984,0.0061984,0.0061984
194,1026.27,0.6713,0.31969,0.92194,0.99849,0.98995,0.99476,0.82658,0.80035,0.31233,0.95201,0.0061786,0.0061786,0.0061786
195,1031.13,0.67169,0.32105,0.91848,0.99747,0.98989,0.99444,0.8315,0.77924,0.30567,0.94368,0.0061588,0.0061588,0.0061588
196,1036.05,0.68914,0.33446,0.92644,0.99201,0.99372,0.99457,0.83095,0.72948,0.30571,0.92815,0.006139,0.006139,0.006139
197,1040.85,0.66565,0.3274,0.91868,0.99369,0.98947,0.99456,0.84842,0.71332,0.32279,0.93939,0.0061192,0.0061192,0.0061192
198,1045.73,0.66784,0.32826,0.92005,0.99734,0.99121,0.99485,0.83409,0.74942,0.3063,0.93678,0.0060994,0.0060994,0.0060994
199,1050.57,0.68308,0.3268,0.92621,0.99874,0.99486,0.99477,0.83598,0.77662,0.31061,0.94432,0.0060796,0.0060796,0.0060796
200,1055.76,0.66595,0.31935,0.92271,0.99608,0.99246,0.9946,0.84216,0.75055,0.29814,0.94644,0.0060598,0.0060598,0.0060598
201,1060.66,0.67872,0.32852,0.92596,0.99225,0.99121,0.99465,0.84248,0.7117,0.30737,0.93935,0.00604,0.00604,0.00604
202,1065.48,0.6692,0.32008,0.92474,0.99572,0.98995,0.99476,0.85197,0.69591,0.29468,0.93078,0.0060202,0.0060202,0.0060202
203,1070.34,0.66828,0.31882,0.9239,0.99622,0.99244,0.99477,0.84954,0.68271,0.2924,0.92838,0.0060004,0.0060004,0.0060004
204,1075.19,0.67311,0.31955,0.92476,0.99667,0.99121,0.99485,0.84852,0.70483,0.29079,0.92848,0.0059806,0.0059806,0.0059806
